source,country,country_query,country_source,timestamp,author,text,sentiment_label,sentiment_score,aspects,emotion,relevance_kept,engagement,rating,url
youtube,Senegal,Senegal,query,2019-09-23T18:08:29+00:00,@abdoulayendir8324,C’est trop cool moi je l’ai fait 2 fois,positive,0.9082,,neutral,False,18,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgxnPMqcm188sRxeZuJ4AaABAg
youtube,Senegal,Senegal,query,2023-08-27T13:23:35+00:00,@maridou95,Bravo aux participants et au champion,positive,0.8955,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgwH4izcra-XUsw5YLR4AaABAg
youtube,Senegal,Senegal,query,2024-01-29T01:32:41+00:00,@cheikh24,"Trop cool je l'ai traversé en 2014, mais en 2015 ma grand mère m'a dit d'arrêter les traversé Dak'Go",positive,0.7774,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgygOI4yhglVBK7fH3p4AaABAg
youtube,Senegal,Senegal,query,2019-10-05T10:11:07+00:00,@fantometteok7789,Fière de vous mes frères;👋 do Togo 🇹🇬,neutral,0.2907,,neutral,False,8,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgxtDlybF7il6IRDLXR4AaABAg
youtube,Senegal,Senegal,query,2019-06-24T16:26:11+00:00,@vincentbisaro,"Bonjour, Comment peut-on s'inscrire à la prochaine édition?",neutral,0.0841,,neutral,False,20,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgwLv8KChwxu22qt3_R4AaABAg
youtube,Senegal,Senegal,query,2019-10-18T21:35:09+00:00,@mouhamedndimbelane5604,Coumay diangall lii 🏊‍♀️🏊‍♂️laa beugue,positive,0.1092,,neutral,False,3,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgyjgiPtbkCASLosYhx4AaABAg
youtube,Senegal,Senegal,query,2019-10-08T14:38:52+00:00,@ryfalovesamb549,Fière de vous.. allez les ngorois....et félicitations à tous les nageurs,positive,0.8441,,neutral,False,1,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugy_u2c3sScUMr4Vw1Z4AaABAg
youtube,Senegal,Senegal,query,2019-11-14T13:38:02+00:00,@eulaliekitoko9941,"Ah j’aimerais vivre en direct,je suis.zairoise bravo m’Afrique🙁",positive,0.1617,,neutral,False,1,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgxOLtmiZBJ8XPJVMaB4AaABAg
youtube,Senegal,Senegal,query,2019-10-16T14:50:41+00:00,@alycamara6380,j ai pas vu de disposition sécuritaires,negative,-0.5344,,neutral,False,3,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgxFO8L6S8ik0H1cg2l4AaABAg
youtube,Senegal,Senegal,query,2020-06-09T14:26:02+00:00,@maimouna_gacha7926,Never entrée dans la mer côte secteur profondeur si on ne sais pas nager ok family god is good,negative,-0.14,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugxc6AbxsrsbZNCvaGt4AaABAg
youtube,Senegal,Senegal,query,2019-10-12T02:59:10+00:00,@Papisco.sall.,Congratulations thiaw ndir,positive,0.4826,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugx2D9to2OLGuSmuCTh4AaABAg
youtube,Senegal,Senegal,query,2020-06-09T14:29:49+00:00,@maimouna_gacha7926,Ho my god africa one love,positive,0.5514,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugw9ZFhf-AfdAVeSOEV4AaABAg
youtube,Senegal,Senegal,query,2020-06-09T14:29:06+00:00,@maimouna_gacha7926,Moi franchement je ne sais pas nager god is one freedom welcom respect,positive,0.2248,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgxlYtCMPV_g_ZAV-Ip4AaABAg
youtube,Senegal,Senegal,query,2019-10-05T11:33:23+00:00,@silvanagili9641,Bellissima!!!,positive,0.8782,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugy5P8dv3VKIlCPkhJx4AaABAg
youtube,Senegal,Senegal,query,2023-07-03T20:10:24+00:00,@mariamabari4396,😢😢❤😮,positive,0.0964,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgwxJzF3z35jXpRlK054AaABAg
youtube,Senegal,Senegal,content,2019-10-04T19:19:51+00:00,@oummoulmassaakiine8762,Senegal mon paye,negative,-0.04,,neutral,True,1,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgzubArF7nuLPdRgi_F4AaABAg
youtube,Senegal,Senegal,query,2020-06-09T14:28:13+00:00,@maimouna_gacha7926,Raid bull donne des ailes ha ha crazy god is one,positive,0.0806,,neutral,False,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugw-m4mBxEOlc4-E2oN4AaABAg
youtube,Senegal,Senegal,content,2019-10-05T11:31:11+00:00,@ousseynoucisse49,"Les esclaves ne venaient pas de régions où il y avait la mer et ne savaient pas bien nager. En plus on les affamait trop pour avoir la force de traverser cette distance., Vous le confondez à l'évasion de prisonnier quand il y avait la prison à Gorée dans les années 50-60. Et c'est le célèbre Yaadikoon l'avait réussi. Si j'ai bonne mémoire, cette prison est fermée en 75.",negative,-0.4835,,neutral,True,6,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgwtZcdhNYSSnJUySr54AaABAg
youtube,Senegal,Senegal,query,2019-10-17T17:46:44+00:00,@wouroufato1703,Eux au moins il save nager cest bien,positive,0.2381,,neutral,False,2,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugxfy_ifj9DGpnDTxx14AaABAg
youtube,Senegal,Senegal,query,2018-10-01T15:39:22+00:00,@arthurgermain7798,"La vérité finira par éclater, j'espère qu'il sera interdit de participer l'année prochaine.",negative,-0.9485,,neutral,False,7,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=UgwsVjeXDSVL5bugInF4AaABAg
youtube,Senegal,Senegal,content,2024-07-20T15:32:23+00:00,@altela1597,"I didn't like going to that island and being stared at or insulted by yelling at me because I said that most of the slaves brought to that island were captured by black Africans. They also did not appreciate me telling them that I had seen a former slave village in Guinea Conakry until the 1970s, this village surrounded by a corn cob fence with a circumference of 150 meters . , with around twenty small cob houses. For whom black Africans continued to live there and who until the 1970s were the slaves of black Africans. The island of Gorée was the most unpleasant part of my entire trip to Africa and I do not advise anyone to go there and what's more the tourist guides on this island spoke to us as if we were slavers. The following I did not say on the Island of Gorée, because they would have killed me, even if it is the truth. Do they know that North Africa plundered European slaves, I don't think Africans know and even less that the Middle East had 17 million African slaves, whose balls they removed to make eunuchs. It must be said that the prophet of Islam Mohammad was a slave owner and that Saudi Arabia abolished slavery in 1962. Maria the Copt was the sex slave of the Prophet Muhammad and she gave him her only male descendant (Ibrahim) but the child of the last. union died around the age of 5. Which was very shameful not to have any male descendants at that time. Furthermore, the Prophet Muhammad was a pedophile who married a 6-year-old girl and consummated the marriage when she was 9 before she could have a pelvis large enough to give birth to a child, before her first menstruation and she knew nothing about sex and married life, she played with dolls. Without forgetting that the Prophet Muhammad made a hundred punitive expeditions, where there were massacres of citizens. So for me the prophet Muhammad cannot be the envoy of God or the messenger of God and he was not filled with wisdom.",negative,-0.3534,scenery,neutral,True,0,,https://www.youtube.com/watch?v=m51iuhAtaHY&lc=Ugw-IDaWmB_mB0Wlh9t4AaABAg
youtube,Senegal,Senegal,context,2019-12-08T21:35:34+00:00,@adleen9493,Ce n’est pas une expatrié mais c’est une immigrée pure et dur,negative,-0.9232,,neutral,False,442,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxS3KrNJBb1J2mly1x4AaABAg
youtube,Senegal,Senegal,content,2020-06-21T14:57:58+00:00,@mockergammer8426,je suis belge et j ai vecu 3ans au senegal j ai du rentrer en belgique mais il ne se passe pas un jour que je ne pense au pays de mon coeur c est vraiment le pays de la teranga et le plus beau de l afrique de l ouest les senegalais sont trop sympathiqe et tres acceuillant en plus on y mange trop bien je prie DIEU d y aller vivre pour toujours amennnn!!!! Bisous a tout les galsen je vous aime,positive,0.7079,,neutral,True,254,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyrGKcU8cT9NMFHAH94AaABAg
youtube,Senegal,Senegal,context,2019-09-27T06:36:01+00:00,@zenikasa901,Expatriée ? non ! Immigrée ? Oui ! Bienvenu tout de même au pays de la teranga 👍🏿,positive,0.7669,,neutral,False,241,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=Ugxqtn3LD9OuRczenD54AaABAg
youtube,Senegal,Senegal,context,2021-08-25T15:29:43+00:00,@loubnaa9307,"Mathilde, dommage que tes nombreux voyages n'ont pas profité a ton ouverture d'esprit. Il faut savoir respecter et honorer les cultures des autres, c'est ce qui fait la magnifique diversité de ce monde.",negative,-0.7219,,neutral,True,67,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyP2IeCgQYjroEIO714AaABAg
youtube,Senegal,Senegal,context,2019-12-19T04:39:15+00:00,@fabrejulien2862,"On dit ""expat""pour une française et immigrée pour une senegalaise?",negative,-0.5008,,neutral,True,74,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxigWs_OfQHPfQyqGR4AaABAg
youtube,Senegal,Senegal,content,2020-03-28T13:46:01+00:00,@mansourtoure3572,"Ptdr ! Quand j'attends en France le débat sur le communautarisme je ris jaune. Les français à l'étranger et particulièrement au Sénégal, il peut y avoir une explosion nucléaire ils ne le sauront pas. Ils vivent entre eux, ne fréquentent pas la population locale et sont concentrés entre les Mamelles, Almadies, Ouakam. Il y a même des quartiers entièrement habités par des français. A tel point que parfois tu te demande si tu n'es pas entré dans une machine à spatio-temporelle et atterri à Paris ou autre. Vous pouvez leur demander comment s'appelle la chaine télé nationale ils ne sauront pas vous répondre. Ah oui bien sûr vous n'êtes pas des ""émigrés"" mais des ""expats""😂. ""Aidés les africains"" ah non non ma cocote, ta boite est venue faire des affaires il me semble. Ce n'est pas une ONG. Vous êtes venus vendre des panneaux solaires et consort ! Bref la fille sur le reportage à l'air ouverte d'esprit. Elle a parlé de Medina mais elle a quand même gardé certains stéréotypes propre à ses compatriotes dont la légendaire rengaine sur la ""condition de la femme"". Sama rakk nos femmes sont heureuses deh ! Faut pas leur faire dire ce qu'elles n'ont pas dit. Et surtout arrêtez de faire passer les hommes africains pour des tyrans, tortionnaires et égoïstes !",negative,-0.3984,,neutral,True,259,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyCB0qcJ3ctvJNDSb94AaABAg
youtube,Senegal,Senegal,context,2020-02-27T13:13:50+00:00,@cheicknetraore8726,Moi aussi je suis un expatrié en France,neutral,-0.1882,,neutral,False,91,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=Ugz5sFfiWuusJvG8YI54AaABAg
youtube,Senegal,Senegal,context,2020-09-23T02:34:30+00:00,@anyba8551,"Elle vient critiquer la polygamie alors que chez eux, un couple marié ou pas peut inviter une troisiéme personne dans leur vie sexuelle pour ""épicer les choses""🤣 hypocrisie? Non pathétique plutot. Vas parler de vos plans á 3 et du fait que la plupart d'entre vous ont déja eu une Mst apres tu sera autorisée a critiquer la polygamie.",negative,-0.8537,,neutral,False,12,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwETjSBiNZP6pGkerd4AaABAg
youtube,Senegal,Senegal,context,2019-12-20T16:45:29+00:00,@mbyaounde5840,"Pas expatriée mais immigrée bien sûr. Quand il s'agit des français qui viennent en Afrique, on parle d'expatriés mais quand c'est dans l'autre sens, on parle d'immigrés. Tant mieux pour elle tout de même !",positive,0.2128,,neutral,False,186,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwuHl4eZ0vJ4ZKdTsF4AaABAg
youtube,Senegal,Senegal,context,2019-12-09T19:22:25+00:00,@khoudiangom2167,"Mon pauvre country pourquoi pas utiliser Akon Lighting Africa, mai non toujours profit au colon. Sad",negative,-0.9402,,disappointed,False,37,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=Ugyxz6A0J4bevx8rjfp4AaABAg
youtube,Senegal,Senegal,content,2019-12-13T17:10:50+00:00,@chaddeblois587,"Sérieux je suis Québécois et je trouve qu'elle a l'air de dire n'importe quoi (polygamie, femmes sans liberté, etc). Ma femme est de Mauritanie et le Sénégal c'est un exemple pour eux. Cette fille a une attitude colonialiste et réductrice. Une fille d'un papa bien nanti qui a voyagé avec l'argent à papa portant un jugement hâtif sur les sociétés. Même chose parfois avec les nués de Français que nous avons au Qc.",negative,-0.2368,,neutral,True,292,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwCTThHe4Xm-knlEfV4AaABAg
youtube,Senegal,Senegal,content,2019-09-27T06:49:36+00:00,@zenikasa901,"Totalement faux de dire que la majorité des sénégalais est polygame Regardez les statistiques. C est techniquement impossible car dans un pays avec 51% de femmes et 49% d hommes si la majorité devient polygame ça veut dire qu une bonne partie des hommes n aura pas de femmes. Arrêtez avec les clichés, et pour info la femme sénégalaise est l une des plus libre et indépendante de la région. Et enfin je remarque que faites au Sénégal ce que vous reprochez aux autres chez vous (vivre en communauté 🙄 ne pas apprendre la langue du pays d accueil et ramener c est habitudes culturelles) C est pas un reproche je note juste la contradiction Excellent séjour au Sénégal 👍🏿👍🏿",negative,-0.2399,transport,neutral,True,191,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwXkTM90NrxPgS_FqR4AaABAg
youtube,Senegal,Senegal,context,2019-12-08T21:09:34+00:00,@diarioud1176,"On a aussi des immigres Chez nous. Ya pas que nous qui partons chez les autres pour chercher du travail. Quand on écoute les français, on croit que eux ils n'ont pas besoin d'aller chez les autres",negative,-0.477,,neutral,False,31,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgzheMoROa04Wx_m5XZ4AaABAg
youtube,Senegal,Senegal,content,2020-01-22T18:53:38+00:00,@mamaafreeca2521,Sénégal❤️ Mon beau pays! Namenaleu,positive,0.9127,,neutral,True,17,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwSG5RvP6zLDsItkHJ4AaABAg
youtube,Senegal,Senegal,content,2022-02-05T08:09:15+00:00,@nioukfall7869,mathide la femme Senegalaise elles travaillent super dur elles sont dignes respetueuses et respectables de vraies battantes tout comme les hommes Senegal,positive,0.8905,,neutral,True,10,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwfhjZfHphPf6wXcYJ4AaABAg
youtube,Senegal,Senegal,context,2022-07-12T07:03:13+00:00,@chrisbreezybrownkanye8142,Merci mathilde. Vous etes belle et généreuse. Le coeur sur la main. Paix sur vous. Votre métier est noble vous avez donné du sens à votre vie d'ingé.,positive,0.9315,,neutral,False,2,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxUSluZPiD6Lgzv6Ht4AaABAg
youtube,Senegal,Senegal,content,2019-12-20T19:24:47+00:00,@khew2006,"J'ai un frère qui vit au Maroc un Français l'a aidé à trouver un boulot et lui a prêté son appartement. Je tenais aussi en tant que Sénégalais à faire ce commentaire pour dire qu'il ya des Français qui sont biens. Mais de par mon expérience étude et travail en France, l'écrasante majorité sont très très hautains très hypocrites avec beaucoup d'ignorants et beaucoup d'idées reçues. Aujourd'hui j'ai des enfants en France mais il est hors de question qu'ils grandissent dans ce pays. Je n'ai rien contre les Français mais franchement ils devraient revoir leur mentalité.",negative,-0.1097,,neutral,True,42,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyUErkVsAtvHsOqlg94AaABAg
youtube,Senegal,Senegal,context,2020-10-21T15:55:27+00:00,@83999,"Merci pour ce beau documentaire. Scènes de vie originales, des enfants joyeux, des couleurs, on a envie de partir",positive,0.9407,,neutral,False,3,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyZheovacTBMND7STh4AaABAg
youtube,Senegal,Senegal,context,2020-01-01T11:48:26+00:00,@sambandiaye7973,"Un max de commentaires négatifs. 😂 Mais bon, je pense que Mathilde n'a pas son mot à dire par rapport à la polygamie ou autres. Après, il faut savoir que toute cette frustration est due au fait que les Français profitent plus de notre pays que nous du leur et c'est injuste! Enfin, il faut arrêter avec le delire de l'expatriation.",negative,-0.8959,,neutral,False,27,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxgdQ2hJXBnDDg1keN4AaABAg
youtube,Senegal,Senegal,context,2020-04-11T03:39:51+00:00,@ibmah4435,Faut pas lui en vouloir. C'est pas de sa faute cet air hautain c'est juste qu' inconsciemment elle se sent supérieure c'est dans leur adn.,negative,-0.3813,,neutral,False,71,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=Ugw0CSjitPh4iSQupSZ4AaABAg
youtube,Senegal,Senegal,content,2021-07-10T11:10:40+00:00,@sabrinachabane5745,"Tout a fait d'accord avec Mr de Belgique,,, je connais bien le Sénégal et les Sénégalais et je dis chapeau bas,, ont vie !! Melle de Normandie , vous faites un reportage sur le Sénégal !!ou leurs vies privées,,,, je ne suis pas pour la poligamie du tout,,, mais c'est mieux que d'avoir 1epouse,, et des maîtresses en cachette,,,,? vive le Sénégal,,,,,",positive,0.4094,,neutral,True,3,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwqjBKD-BY-BZ6F8vZ4AaABAg
youtube,Senegal,Senegal,content,2019-12-11T00:51:28+00:00,@divinafrikdivinafrikillumi8904,Il y a 250 entreprises françaises au Sénégal,neutral,-0.0053,,neutral,True,11,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=Ugx3GMc-cISxaN2UcRB4AaABAg
youtube,Senegal,Senegal,content,2019-12-05T00:24:12+00:00,@lashaball790,25 milles immigrants just au Senegal seulement. En general les immigrés blancs sont beaucoup chez nous,negative,-0.5904,,neutral,True,33,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxQA2_umu_fXx2Ysal4AaABAg
youtube,Senegal,Senegal,content,2023-01-27T15:01:57+00:00,@Zchosen.,"Thank you for the content, this is serious i'm a single guy planning to move to Dakar from Lebanon to start a new life hopefully a better one even though i have no idea what's waiting for me, i am very open minded and open for other's cultures so i won't have problems collaborating and communicating especially that i understand french very well. Please any advice from anyone who reads my message!? Thank you in advance, much respect.",positive,0.358,,longing,True,0,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgywW6f3lLQ62KtubTl4AaABAg
youtube,Senegal,Senegal,content,2020-05-17T02:27:24+00:00,@krishkamal8522,Gorgeous place buddy ... I love Senegal,positive,0.8612,scenery,excited,True,1,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxGQhYYAA4ynD3vaBp4AaABAg
youtube,Senegal,Senegal,context,2020-07-30T20:43:29+00:00,@mandely8992,Vraiment c'est cool bon courage,positive,0.9376,,neutral,False,0,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyAkEC84_44InAIUNl4AaABAg
youtube,Senegal,Senegal,context,2021-04-28T17:07:51+00:00,@zepekeniofavela8315,Merci beaucoup Mme ❤️🙏🙏,positive,0.899,,neutral,False,0,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgzWCuFaxvSHqv6Ebvx4AaABAg
youtube,Senegal,Senegal,content,2020-05-06T09:29:45+00:00,@guillaumeguglielmi9161,"Franchement c'est un documentaire très mal fait, rempli de clichés tous aussi insupportables les uns que les autres. Avant de se lancer dans ce genre d'aventure il faudrait tout simplement les bonnes questions à commencer par ce que cette jeune fille vient faire à Dakar et pourquoi elle est là à travailler pour ENGIE ? Il y a plein d'autres projets de ce genre dont celui de Akon. On nage dans la triste réalité de l'immigration française au Sénégal et de son regard eurocentré sur ce pays : pollution, traitement des déchets, condition de la femme, les scènes de vie pittoresques de la Médina, habiter Ouakam, etc... Peut-on imaginer de faire un portrait qui soit un peu plus imaginatif et moins cliché ? Merci",negative,-0.6209,,neutral,True,12,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=Ugx26v3ieD6_SmL0QTJ4AaABAg
youtube,Senegal,Senegal,context,2021-07-01T10:17:36+00:00,@billycroquette,Bonjour Zadakar,positive,0.236,,neutral,True,0,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgwyE0RHI7mHEeiRQ054AaABAg
youtube,Senegal,Senegal,context,2020-05-05T18:23:17+00:00,@abdrahamanedia9562,Tres beau reportage montrant un autre visage de l'Afrique!!!,positive,0.9236,,neutral,False,0,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyWN-5Fl_eQr9tHhl14AaABAg
youtube,Senegal,Senegal,context,2024-10-13T21:29:18+00:00,@formadmin899,Bienvenue,positive,0.5094,,neutral,False,0,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgyrBDcgkrc7tNoammh4AaABAg
youtube,Senegal,Senegal,context,2020-03-24T09:58:36+00:00,@astoubocarsall1338,🇸🇳,neutral,-0.1073,,neutral,False,0,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgygvioKOBOrATM5_KN4AaABAg
youtube,Senegal,Senegal,context,2019-12-11T15:30:19+00:00,@masslapaix1548,Encore Bravo,positive,0.8054,,neutral,False,1,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxXSsmqjHGW333P0ct4AaABAg
youtube,Senegal,Senegal,context,2020-01-19T01:46:41+00:00,@alexdakar1994,"Pas expatriée, mais imigrée. Les immigrés africains vont en europe voyant un avantage majeur, acquerir un meilleur pouvoir d achat et fuir la misere. C est le mm cas pour les sois disant expatriés européens en Afrique: profiter du climat et de leur pouvoir d achat. Je trouve ça naturel, rien de mal. Mais appelons juste les choses comme elles le sont vraimentt.",positive,0.3211,,neutral,False,62,,https://www.youtube.com/watch?v=ZU9yI9kFAY0&lc=UgxPMXzuMOEugOR5Z2d4AaABAg
